mesh_code_3rd	osm_road_length	diff_length	diff_percentage	wkt
54397397	2888.51542558994	-998	-52.83	MULTIPOLYGON(((139.462500000005 36.6583333357627,139.462500000005 36.6666666690963,139.475000000005 36.6666666690963,139.475000000005 36.6583333357627,139.462500000005 36.6583333357627)))
54397400	3320.25579184617	-1471	-79.57	MULTIPOLYGON(((139.500000000006 36.5833333357601,139.500000000006 36.5916666690937,139.512500000006 36.5916666690937,139.512500000006 36.5833333357601,139.500000000006 36.5833333357601)))
54397401	241.908503876171	-13	-6.10	MULTIPOLYGON(((139.512500000006 36.5833333357601,139.512500000006 36.5916666690937,139.525000000006 36.5916666690937,139.525000000006 36.5833333357601,139.512500000006 36.5833333357601)))
54397405	2569.19969044268	-1149	-80.92	MULTIPOLYGON(((139.562500000006 36.5833333357601,139.562500000006 36.5916666690937,139.575000000006 36.5916666690937,139.575000000006 36.5833333357601,139.562500000006 36.5833333357601)))
54397410	473.741610065497	1196	71.63	MULTIPOLYGON(((139.500000000006 36.5916666690937,139.500000000006 36.6000000024273,139.512500000006 36.6000000024273,139.512500000006 36.5916666690937,139.500000000006 36.5916666690937)))
54397414	1568.15460775099	-240	-18.08	MULTIPOLYGON(((139.550000000006 36.5916666690937,139.550000000006 36.6000000024273,139.562500000006 36.6000000024273,139.562500000006 36.5916666690937,139.550000000006 36.5916666690937)))
54397415	1785.85755237565	-1400	-363.85	MULTIPOLYGON(((139.562500000006 36.5916666690937,139.562500000006 36.6000000024273,139.575000000006 36.6000000024273,139.575000000006 36.5916666690937,139.562500000006 36.5916666690937)))
54397419	1163.29021134108	-888	-323.01	MULTIPOLYGON(((139.612500000006 36.5916666690937,139.612500000006 36.6000000024273,139.625000000006 36.6000000024273,139.625000000006 36.5916666690937,139.612500000006 36.5916666690937)))
54397420	8.67936271543142	1041	99.17	MULTIPOLYGON(((139.500000000006 36.6000000024273,139.500000000006 36.6083333357609,139.512500000006 36.6083333357609,139.512500000006 36.6000000024273,139.500000000006 36.6000000024273)))
54397422	126.92117933221	1936	93.84	MULTIPOLYGON(((139.525000000006 36.6000000024273,139.525000000006 36.6083333357609,139.537500000006 36.6083333357609,139.537500000006 36.6000000024273,139.525000000006 36.6000000024273)))
54397423	268.536768711054	-12	-4.89	MULTIPOLYGON(((139.537500000006 36.6000000024273,139.537500000006 36.6083333357609,139.550000000006 36.6083333357609,139.550000000006 36.6000000024273,139.537500000006 36.6000000024273)))
54397424	1292.25578207724	-368	-39.85	MULTIPOLYGON(((139.550000000006 36.6000000024273,139.550000000006 36.6083333357609,139.562500000006 36.6083333357609,139.562500000006 36.6000000024273,139.550000000006 36.6000000024273)))
54397427	964.695334533291	-232	-31.78	MULTIPOLYGON(((139.587500000006 36.6000000024273,139.587500000006 36.6083333357609,139.600000000006 36.6083333357609,139.600000000006 36.6000000024273,139.587500000006 36.6000000024273)))
54397428	3410.85186434398	-2042	-149.33	MULTIPOLYGON(((139.600000000006 36.6000000024273,139.600000000006 36.6083333357609,139.612500000006 36.6083333357609,139.612500000006 36.6000000024273,139.600000000006 36.6000000024273)))
54397429	2654.81977021262	-1342	-102.34	MULTIPOLYGON(((139.612500000006 36.6000000024273,139.612500000006 36.6083333357609,139.625000000006 36.6083333357609,139.625000000006 36.6000000024273,139.612500000006 36.6000000024273)))
54397432	687.669995759517	-159	-30.24	MULTIPOLYGON(((139.525000000006 36.6083333357609,139.525000000006 36.6166666690946,139.537500000006 36.6166666690946,139.537500000006 36.6083333357609,139.525000000006 36.6083333357609)))
54397433	4483.17245029723	-2164	-93.32	MULTIPOLYGON(((139.537500000006 36.6083333357609,139.537500000006 36.6166666690946,139.550000000006 36.6166666690946,139.550000000006 36.6083333357609,139.537500000006 36.6083333357609)))
54397436	2515.94377017435	-1153	-84.72	MULTIPOLYGON(((139.575000000006 36.6083333357609,139.575000000006 36.6166666690946,139.587500000006 36.6166666690946,139.587500000006 36.6083333357609,139.575000000006 36.6083333357609)))
54397437	693.356507274495	3	0.52	MULTIPOLYGON(((139.587500000006 36.6083333357609,139.587500000006 36.6166666690946,139.600000000006 36.6166666690946,139.600000000006 36.6083333357609,139.587500000006 36.6083333357609)))
54397440	24.9738946927886	1458	98.31	MULTIPOLYGON(((139.500000000006 36.6166666690946,139.500000000006 36.6250000024282,139.512500000006 36.6250000024282,139.512500000006 36.6166666690946,139.500000000006 36.6166666690946)))
54397441	381.749210881832	1223	76.21	MULTIPOLYGON(((139.512500000006 36.6166666690946,139.512500000006 36.6250000024282,139.525000000006 36.6250000024282,139.525000000006 36.6166666690946,139.512500000006 36.6166666690946)))
54397442	4269.78917416069	-2535	-146.23	MULTIPOLYGON(((139.525000000006 36.6166666690946,139.525000000006 36.6250000024282,139.537500000006 36.6250000024282,139.537500000006 36.6166666690946,139.525000000006 36.6166666690946)))
54397443	2853.07687333547	1149	28.72	MULTIPOLYGON(((139.537500000006 36.6166666690946,139.537500000006 36.6250000024282,139.550000000006 36.6250000024282,139.550000000006 36.6166666690946,139.537500000006 36.6166666690946)))
54397445	2184.24161690323	353	13.93	MULTIPOLYGON(((139.562500000006 36.6166666690946,139.562500000006 36.6250000024282,139.575000000006 36.6250000024282,139.575000000006 36.6166666690946,139.562500000006 36.6166666690946)))
54397446	2343.1705228746	-2178	-1320.10	MULTIPOLYGON(((139.575000000006 36.6166666690946,139.575000000006 36.6250000024282,139.587500000006 36.6250000024282,139.587500000006 36.6166666690946,139.575000000006 36.6166666690946)))
54397449	2405.97528726974	-1188	-97.69	MULTIPOLYGON(((139.612500000006 36.6166666690946,139.612500000006 36.6250000024282,139.625000000006 36.6250000024282,139.625000000006 36.6166666690946,139.612500000006 36.6166666690946)))
54397450	1798.78287760408	202	10.10	MULTIPOLYGON(((139.500000000006 36.6250000024282,139.500000000006 36.6333333357618,139.512500000006 36.6333333357618,139.512500000006 36.6250000024282,139.500000000006 36.6250000024282)))
54397451	654.449757555751	-29	-4.71	MULTIPOLYGON(((139.512500000006 36.6250000024282,139.512500000006 36.6333333357618,139.525000000006 36.6333333357618,139.525000000006 36.6250000024282,139.512500000006 36.6250000024282)))
54397452	1423.34103779613	-915	-180.18	MULTIPOLYGON(((139.525000000006 36.6250000024282,139.525000000006 36.6333333357618,139.537500000006 36.6333333357618,139.537500000006 36.6250000024282,139.525000000006 36.6250000024282)))
54397453	1804.44133080371	583	24.43	MULTIPOLYGON(((139.537500000006 36.6250000024282,139.537500000006 36.6333333357618,139.550000000006 36.6333333357618,139.550000000006 36.6250000024282,139.537500000006 36.6250000024282)))
54397458	1004.4869123416	-82	-8.94	MULTIPOLYGON(((139.600000000006 36.6250000024282,139.600000000006 36.6333333357618,139.612500000006 36.6333333357618,139.612500000006 36.6250000024282,139.600000000006 36.6250000024282)))
54397459	37.9429005112463	15	28.40	MULTIPOLYGON(((139.612500000006 36.6250000024282,139.612500000006 36.6333333357618,139.625000000006 36.6333333357618,139.625000000006 36.6250000024282,139.612500000006 36.6250000024282)))
54397460	159.104597989986	80	33.70	MULTIPOLYGON(((139.500000000006 36.6333333357618,139.500000000006 36.6416666690954,139.512500000006 36.6416666690954,139.512500000006 36.6333333357618,139.500000000006 36.6333333357618)))
54397462	1564.11850889549	120	7.17	MULTIPOLYGON(((139.525000000006 36.6333333357618,139.525000000006 36.6416666690954,139.537500000006 36.6416666690954,139.537500000006 36.6333333357618,139.525000000006 36.6333333357618)))
54397463	1714.71153803936	-970	-130.47	MULTIPOLYGON(((139.537500000006 36.6333333357618,139.537500000006 36.6416666690954,139.550000000006 36.6416666690954,139.550000000006 36.6333333357618,139.537500000006 36.6333333357618)))
54397464	1162.133126552	-330	-39.67	MULTIPOLYGON(((139.550000000006 36.6333333357618,139.550000000006 36.6416666690954,139.562500000006 36.6416666690954,139.562500000006 36.6333333357618,139.550000000006 36.6333333357618)))
54397466	997.761875085161	-679	-213.76	MULTIPOLYGON(((139.575000000006 36.6333333357618,139.575000000006 36.6416666690954,139.587500000006 36.6416666690954,139.587500000006 36.6333333357618,139.575000000006 36.6333333357618)))
54397467	4537.78057943298	-2626	-137.45	MULTIPOLYGON(((139.587500000006 36.6333333357618,139.587500000006 36.6416666690954,139.600000000006 36.6416666690954,139.600000000006 36.6333333357618,139.587500000006 36.6333333357618)))
54397468	5025.64245954189	-2610	-108.10	MULTIPOLYGON(((139.600000000006 36.6333333357618,139.600000000006 36.6416666690954,139.612500000006 36.6416666690954,139.612500000006 36.6333333357618,139.600000000006 36.6333333357618)))
54397469	955.538939769691	-0	-0.05	MULTIPOLYGON(((139.612500000006 36.6333333357618,139.612500000006 36.6416666690954,139.625000000006 36.6416666690954,139.625000000006 36.6333333357618,139.612500000006 36.6333333357618)))
54397470	4.86709323653133	263	98.18	MULTIPOLYGON(((139.500000000006 36.6416666690954,139.500000000006 36.650000002429,139.512500000006 36.650000002429,139.512500000006 36.6416666690954,139.500000000006 36.6416666690954)))
54397472	2586.15674836509	-889	-52.39	MULTIPOLYGON(((139.525000000006 36.6416666690954,139.525000000006 36.650000002429,139.537500000006 36.650000002429,139.537500000006 36.6416666690954,139.525000000006 36.6416666690954)))
54397473	2304.52860647094	-930	-67.72	MULTIPOLYGON(((139.537500000006 36.6416666690954,139.537500000006 36.650000002429,139.550000000006 36.650000002429,139.550000000006 36.6416666690954,139.537500000006 36.6416666690954)))
54397474	1511.60486754418	-110	-7.89	MULTIPOLYGON(((139.550000000006 36.6416666690954,139.550000000006 36.650000002429,139.562500000006 36.650000002429,139.562500000006 36.6416666690954,139.550000000006 36.6416666690954)))
54397475	1662.14821885581	-103	-6.61	MULTIPOLYGON(((139.562500000006 36.6416666690954,139.562500000006 36.650000002429,139.575000000006 36.650000002429,139.575000000006 36.6416666690954,139.562500000006 36.6416666690954)))
54397476	4438.67319955644	-1542	-53.26	MULTIPOLYGON(((139.575000000006 36.6416666690954,139.575000000006 36.650000002429,139.587500000006 36.650000002429,139.587500000006 36.6416666690954,139.575000000006 36.6416666690954)))
54397478	1033.25535943001	-53	-5.43	MULTIPOLYGON(((139.600000000006 36.6416666690954,139.600000000006 36.650000002429,139.612500000006 36.650000002429,139.612500000006 36.6416666690954,139.600000000006 36.6416666690954)))
54397479	1780.29272713076	-928	-108.95	MULTIPOLYGON(((139.612500000006 36.6416666690954,139.612500000006 36.650000002429,139.625000000006 36.650000002429,139.625000000006 36.6416666690954,139.612500000006 36.6416666690954)))
54397480	3056.46256034602	1198	28.16	MULTIPOLYGON(((139.500000000006 36.650000002429,139.500000000006 36.6583333357627,139.512500000006 36.6583333357627,139.512500000006 36.650000002429,139.500000000006 36.650000002429)))
54397481	3119.03324026441	-1401	-81.55	MULTIPOLYGON(((139.512500000006 36.650000002429,139.512500000006 36.6583333357627,139.525000000006 36.6583333357627,139.525000000006 36.650000002429,139.512500000006 36.650000002429)))
54397482	2209.57942672701	-47	-2.20	MULTIPOLYGON(((139.525000000006 36.650000002429,139.525000000006 36.6583333357627,139.537500000006 36.6583333357627,139.537500000006 36.650000002429,139.525000000006 36.650000002429)))
54397484	1979.80952612271	-1108	-127.30	MULTIPOLYGON(((139.550000000006 36.650000002429,139.550000000006 36.6583333357627,139.562500000006 36.6583333357627,139.562500000006 36.650000002429,139.550000000006 36.650000002429)))
54397485	1055.45353557449	5	0.52	MULTIPOLYGON(((139.562500000006 36.650000002429,139.562500000006 36.6583333357627,139.575000000006 36.6583333357627,139.575000000006 36.650000002429,139.562500000006 36.650000002429)))
54397488	1394.31606488769	-1031	-284.10	MULTIPOLYGON(((139.600000000006 36.650000002429,139.600000000006 36.6583333357627,139.612500000006 36.6583333357627,139.612500000006 36.650000002429,139.600000000006 36.650000002429)))
54397489	1393.23987204261	-383	-37.94	MULTIPOLYGON(((139.612500000006 36.650000002429,139.612500000006 36.6583333357627,139.625000000006 36.6583333357627,139.625000000006 36.650000002429,139.612500000006 36.650000002429)))
54397494	2490.23729816223	-1720	-223.40	MULTIPOLYGON(((139.550000000006 36.6583333357627,139.550000000006 36.6666666690963,139.562500000006 36.6666666690963,139.562500000006 36.6583333357627,139.550000000006 36.6583333357627)))
54397495	288.29453869246	-5	-1.87	MULTIPOLYGON(((139.562500000006 36.6583333357627,139.562500000006 36.6666666690963,139.575000000006 36.6666666690963,139.575000000006 36.6583333357627,139.562500000006 36.6583333357627)))
54397499	6418.88669598138	-3001	-87.85	MULTIPOLYGON(((139.612500000006 36.6583333357627,139.612500000006 36.6666666690963,139.625000000006 36.6666666690963,139.625000000006 36.6583333357627,139.612500000006 36.6583333357627)))
54397500	1609.14587664773	-535	-49.82	MULTIPOLYGON(((139.625000000008 36.5833333357601,139.625000000008 36.5916666690937,139.637500000008 36.5916666690937,139.637500000008 36.5833333357601,139.625000000008 36.5833333357601)))
54397501	3969.03044491968	-1763	-79.91	MULTIPOLYGON(((139.637500000008 36.5833333357601,139.637500000008 36.5916666690937,139.650000000008 36.5916666690937,139.650000000008 36.5833333357601,139.637500000008 36.5833333357601)))
54397502	7547.75553606835	-5297	-235.45	MULTIPOLYGON(((139.650000000008 36.5833333357601,139.650000000008 36.5916666690937,139.662500000008 36.5916666690937,139.662500000008 36.5833333357601,139.650000000008 36.5833333357601)))
54397503	2108.72136112601	-1706	-424.55	MULTIPOLYGON(((139.662500000008 36.5833333357601,139.662500000008 36.5916666690937,139.675000000008 36.5916666690937,139.675000000008 36.5833333357601,139.662500000008 36.5833333357601)))
54397505	6003.18967294172	-4030	-204.26	MULTIPOLYGON(((139.687500000008 36.5833333357601,139.687500000008 36.5916666690937,139.700000000008 36.5916666690937,139.700000000008 36.5833333357601,139.687500000008 36.5833333357601)))
54397506	1660.92886429002	-645	-63.63	MULTIPOLYGON(((139.700000000008 36.5833333357601,139.700000000008 36.5916666690937,139.712500000008 36.5916666690937,139.712500000008 36.5833333357601,139.700000000008 36.5833333357601)))
54397507	4024.70207959927	-1791	-80.23	MULTIPOLYGON(((139.712500000008 36.5833333357601,139.712500000008 36.5916666690937,139.725000000008 36.5916666690937,139.725000000008 36.5833333357601,139.712500000008 36.5833333357601)))
54397508	6864.94044793919	-2496	-57.16	MULTIPOLYGON(((139.725000000008 36.5833333357601,139.725000000008 36.5916666690937,139.737500000008 36.5916666690937,139.737500000008 36.5833333357601,139.725000000008 36.5833333357601)))
54397509	6929.77860549189	-3475	-100.63	MULTIPOLYGON(((139.737500000008 36.5833333357601,139.737500000008 36.5916666690937,139.750000000008 36.5916666690937,139.750000000008 36.5833333357601,139.737500000008 36.5833333357601)))
54397510	4566.83857284728	-2872	-169.58	MULTIPOLYGON(((139.625000000008 36.5916666690937,139.625000000008 36.6000000024273,139.637500000008 36.6000000024273,139.637500000008 36.5916666690937,139.625000000008 36.5916666690937)))
54397511	4542.69056450077	-3900	-607.58	MULTIPOLYGON(((139.637500000008 36.5916666690937,139.637500000008 36.6000000024273,139.650000000008 36.6000000024273,139.650000000008 36.5916666690937,139.637500000008 36.5916666690937)))
54397512	3389.00940764666	-2961	-691.82	MULTIPOLYGON(((139.650000000008 36.5916666690937,139.650000000008 36.6000000024273,139.662500000008 36.6000000024273,139.662500000008 36.5916666690937,139.650000000008 36.5916666690937)))
54397513	2298.85061058205	-1093	-90.77	MULTIPOLYGON(((139.662500000008 36.5916666690937,139.662500000008 36.6000000024273,139.675000000008 36.6000000024273,139.675000000008 36.5916666690937,139.662500000008 36.5916666690937)))
